EPIC,RA,Dec,Kp,InvestigationIDs
200263332, , , , GO20002|GO20016|GO20021|GO20024|HR_1445-LC-BRIGHT_STAR_DISC
210494077, 67.080219, 15.311758, 15.156, GO20014_LC|GO20021_LC
210498988, 66.886131, 15.3964, 16.326, GO20021_LC
210502438, 67.424065, 15.453664, 18.226, GO20021_LC
210509151, 67.174995, 15.564866, 15.066, GO20008_LC|GO20021_LC|GO20026_LC
210514093, 66.97302, 15.646231, 17.027, GO20021_LC
210523196, 66.721792, 15.794907, 12.609, GO20021_LC|GO20027_LC|GO20908_LC
210542207, 67.532497, 16.096037, 12.014, GO20021_LC|GO20908_LC
210542231, 67.368943, 16.096529, 17.674, GO20021_LC
210550980, 67.707682, 16.230688, 16.038, GO20021_LC
210558607, 67.499124, 16.347233, 18.251, GO20021_LC
210559428, 66.501121, 16.36047, 18.545, GO20021_LC
210561776, 66.582987, 16.398294, 13.311, GO20021_LC|GO20905_LC
210563597, 66.419216, 16.424837, 17.634, GO20021_LC
210570894, 66.747709, 16.535648, 16.266, GO20021_LC
210573033, 66.885989, 16.566761, 18.365, GO20021_LC
210575895, 66.985046, 16.610019, 12.528, GO20021_LC|GO20027_LC|GO20908_LC
210576347, 67.357939, 16.61694, 11.664, GO20021_LC|GO20027_LC|GO20908_LC
210576994, 67.302102, 16.626616, 12.934, GO20021_LC|GO20027_LC|GO20908_LC
210579595, 66.300165, 16.665001, 17.958, GO20021_LC
210579780, 67.350873, 16.667845, 18.638, GO20021_LC
210580030, 67.329727, 16.67161, 17.54, GO20021_LC
210591462, 67.128476, 16.840932, 12.104, GO20002_LC|GO20021_LC|GO20908_LC
210592104, 67.383849, 16.849981, 15.864, GO20021_LC
210596751, 67.79388, 16.918749, 18.001, GO20021_LC
210598050, 67.487379, 16.937375, 13.939, GO20021_LC|GO20908_LC
210599548, 66.75006, 16.959152, 18.264, GO20021_LC
210599749, 67.367258, 16.961895, 17.418, GO20021_LC
210600112, 67.059464, 16.966931, 14.399, GO20021_LC|GO20033_LC|GO20034_LC|GO20907_LC|GO20908_LC
210604307, 66.456174, 17.026796, 17.653, GO20021_LC
210604604, 67.039189, 17.031111, 18.271, GO20021_LC
210610031, 67.863241, 17.106877, 12.193, GO20002_LC|GO20021_LC|GO20026_LC|GO20908_LC
210615118, 67.637262, 17.178036, 15.723, GO20021_LC
210617661, 67.155887, 17.214387, 19.535, GO20021_LC
210618108, 67.595898, 17.220351, 11.529, GO20021_LC|GO20027_LC|GO20908_LC
210625769, 67.674364, 17.328566, 14.617, GO20021_LC|GO20026_LC|GO20907_LC
210626118, 67.845691, 17.333349, 16.689, GO20021_LC
210631009, 67.408762, 17.403538, 15.913, GO20021_LC|GO20907_LC
210641629, 66.012675, 17.553458, 10.403, GO20021_LC|GO20027_LC|GO20908_LC
210646432, 66.106989, 17.619858, 18.431, GO20021_LC
210655159, 66.232056, 17.740064, 14.161, GO20021_LC|GO20907_LC|GO20908_LC
210661953, 66.495793, 17.833511, 18.468, GO20021_LC
210663233, 65.94204, 17.85043, 18.432, GO20021_LC
210663318, 66.087025, 17.851411, 14.879, GO20021_LC
210672314, 66.578986, 17.97453, 20.001, GO20021_LC
210673235, 66.139068, 17.986609, 18.97, GO20021_LC
210673515, 65.826601, 17.990733, 13.287, GO20021_LC|GO20905_LC
210681571, 65.914533, 18.10321, 18.535, GO20021_LC
210681610, 66.376101, 18.103807, 15.33, GO20021_LC|GO20905_LC
210682313, 67.320526, 18.113801, 10.157, GO20021_LC|GO20027_LC|GO20908_LC
210682720, 66.436433, 18.119675, 16.592, GO20021_LC
210685530, 67.230512, 18.157047, 18.028, GO20021_LC
210689309, 66.774885, 18.210282, 8.717, GO20002_LC|GO20016_LC|GO20021_LC|GO20027_LC|GO20031_LC|GO20908_LC|GO20031_SC
210690735, 67.516651, 18.230399, 10.389, GO20002_LC|GO20013_LC|GO20021_LC|GO20026_LC|GO20908_LC
210690736, 67.514934, 18.230407, 12.356, GO20002_LC|GO20021_LC|GO20026_LC|GO20905_LC
210691432, 67.600181, 18.24028, 18.343, GO20021_LC
210692851, 67.432408, 18.260151, 17.063, GO20021_LC
210695325, 66.164588, 18.295816, 18.477, GO20021_LC
210698143, 67.81579, 18.335302, 14.677, GO20021_LC|GO20026_LC|GO20028_LC|GO20029_LC|GO20905_LC
210698281, 68.060705, 18.337455, 11.961, GO20002_LC|GO20021_LC|GO20026_LC|GO20029_LC|GO20905_LC
210699670, 67.998676, 18.358473, 17.427, GO20021_LC|GO20026_LC|GO20029_LC
