EPIC,RA,Dec,Kp,InvestigationIDs
210679958, 66.452451, 18.081511, 11.829, GO20025_LC
210758384, 65.952476, 19.237343, 13.516, GO20025_LC
210870818, 66.30168, 20.941391, 13.111, GO20025_LC|GO20908_LC
210874496, 65.236129, 20.995535, 12.95, GO20025_LC
246933139, 68.248317, 17.075244, 11.565, GO20025_LC|GO20908_LC
246951626, 73.360097, 17.25204, 13.889, GO20025_LC
247004138, 74.293521, 17.762653, 14.273, GO20025_LC
247005228, 72.688495, 17.772587, 13.667, GO20025_LC|GO20908_LC
247417014, 74.719769, 21.533847, 11.844, GO20025_LC
247450298, 75.527107, 21.805099, 11.982, GO20025_LC
247471805, 75.04578, 21.976773, 12.975, GO20025_LC|GO20908_LC
247519660, 75.52963, 22.346813, 11.766, GO20025_LC
247530614, 75.954174, 22.429621, 10.706, GO20025_LC
247537447, 75.929989, 22.481557, 12.544, GO20025_LC
247569216, 74.840217, 22.727581, 12.079, GO20025_LC|GO20908_LC
247573825, 75.761385, 22.763408, 14.576, GO20025_LC
247608114, 75.933296, 23.026821, 13.606, GO20025_LC
247623918, 72.168426, 23.147223, 13.495, GO20025_LC
247698108, 71.794415, 23.699272, 14.021, GO20025_LC|GO20031_LC|GO20907_LC|GO20908_LC
247750185, 74.516964, 24.063362, 14.875, GO20025_LC
247920681, 73.351545, 25.238482, 13.756, GO20025_LC
248172934, 70.215683, 27.228735, 14.021, GO20025_LC
