95497,0,1
95498,0,0
95499,0,0
95500,0,0
95501,0,0
95502,0,0
95503,0,0
95504,0,0
95505,0,0
95506,0,0
95507,0,0
95508,0,0
95509,0,0
95510,0,0
95511,0,0
95512,0,0
95513,0,0
95514,0,0
95515,0,0
95516,0,0
95517,0,0
95518,0,0
95519,0,0
95520,0,0
95521,0,0
95522,0,0
95523,0,0
95524,0,0
95525,0,0
95526,0,0
95527,0,0
95528,0,0
95529,0,0
95530,0,0
95531,0,0
95532,0,0
95533,0,0
95534,0,0
95535,0,0
95536,0,0
95537,0,0
95538,0,0
95539,0,0
95540,0,0
95541,0,0
95542,0,0
95543,0,0
95544,0,0
95545,0,0
95546,0,0
95547,0,0
95548,0,0
95549,0,0
95550,0,0
95551,0,0
95552,0,0
95553,0,0
95554,1,0
95555,0,0
95556,0,0
95557,0,0
95558,0,0
95559,0,0
95560,0,0
95561,0,0
95562,0,0
95563,0,0
95564,0,0
95565,0,0
95566,0,0
95567,0,0
95568,0,0
95569,0,0
95570,0,0
95571,0,0
95572,0,0
95573,0,0
95574,0,0
95575,0,0
95576,0,0
95577,0,0
95578,0,0
95579,0,0
95580,0,0
95581,0,0
95582,0,0
95583,0,0
95584,0,0
95585,0,0
95586,0,0
95587,0,0
95588,0,0
95589,0,0
95590,1,0
95591,0,0
95592,0,0
95593,0,0
95594,0,0
95595,0,0
95596,0,0
95597,0,0
95598,0,0
95599,0,0
95600,0,0
95601,0,0
95602,0,0
95603,0,0
95604,0,0
95605,0,0
95606,0,0
95607,0,0
95608,0,0
95609,0,0
95610,0,0
95611,0,0
95612,0,0
95613,0,0
95614,0,0
95615,0,0
95616,0,0
95617,0,0
95618,0,0
95619,0,0
95620,0,0
95621,0,0
95622,0,0
95623,0,0
95624,0,0
95625,0,0
95626,0,0
95627,0,0
95628,0,0
95629,0,0
95630,0,0
95631,0,0
95632,0,0
95633,0,0
95634,0,0
95635,0,0
95636,0,0
95637,0,0
95638,0,0
95639,0,0
95640,0,0
95641,0,0
95642,0,0
95643,0,0
95644,0,0
95645,0,0
95646,0,0
95647,0,0
95648,0,0
95649,0,0
95650,0,0
95651,0,0
95652,0,0
95653,0,0
95654,0,0
95655,0,0
95656,0,0
95657,0,0
95658,0,0
95659,0,0
95660,0,0
95661,0,0
95662,1,0
95663,0,0
95664,0,0
95665,0,0
95666,0,0
95667,0,0
95668,0,0
95669,0,0
95670,0,0
95671,0,0
95672,0,0
95673,0,0
95674,0,0
95675,0,0
95676,0,0
95677,0,0
95678,0,0
95679,0,0
95680,0,0
95681,0,0
95682,0,0
95683,0,0
95684,0,0
95685,0,0
95686,1,0
95687,0,0
95688,0,0
95689,0,0
95690,0,0
95691,0,0
95692,0,0
95693,0,0
95694,0,0
95695,0,0
95696,0,0
95697,0,0
95698,1,0
95699,0,0
95700,0,0
95701,0,0
95702,0,0
95703,0,0
95704,0,0
95705,1,0
95706,0,0
95707,0,0
95708,0,0
95709,0,0
95710,0,0
95711,0,0
95715,0,0
95716,0,0
95717,0,0
95718,0,0
95719,0,0
95720,0,0
95721,0,0
95722,1,0
95723,0,0
95724,0,0
95725,0,0
95726,0,0
95727,0,0
95728,0,0
95729,0,0
95730,0,0
95731,0,0
95732,0,0
95733,0,0
95734,0,0
95735,0,0
95736,0,0
95737,0,0
95738,0,0
95739,0,0
95740,0,0
95741,0,0
95742,0,0
95743,0,0
95744,0,0
95745,0,0
95746,0,0
95747,0,0
95748,0,0
95749,0,0
95750,0,0
95751,0,0
95752,0,0
95753,0,0
95754,0,0
95755,0,0
95756,0,0
95757,0,0
95758,1,0
95759,0,0
95760,0,0
95761,0,0
95762,0,0
95763,0,0
95764,0,0
95765,0,0
95766,0,0
95767,0,0
95768,0,0
95769,0,0
95770,0,0
95771,0,0
95772,0,0
95773,0,0
95774,0,0
95775,0,0
95776,0,0
95777,0,0
95778,0,0
95779,0,0
95780,0,0
95781,0,0
95782,1,0
95783,0,0
95784,0,0
95785,0,0
95786,0,0
95787,0,0
95788,0,0
95789,0,0
95790,0,0
95791,0,0
95792,0,0
95793,0,0
95794,1,0
95795,0,0
95796,0,0
95797,0,0
95798,0,0
95799,0,0
95800,0,0
95801,0,0
95802,0,0
95803,0,0
95804,0,0
95805,0,0
95806,0,0
95807,0,0
95808,0,0
95809,0,0
95810,0,0
95811,0,0
95812,0,0
95813,0,0
95814,0,0
95815,0,0
95816,0,0
95817,0,0
95818,1,0
95819,0,0
95820,0,0
95821,0,0
95822,0,0
95823,0,0
95824,0,0
95825,0,0
95826,0,0
95827,0,0
95828,0,0
95829,0,0
95830,0,0
95831,0,0
95832,0,0
95833,0,0
95834,0,0
95835,0,0
95836,0,0
95837,0,0
95838,0,0
95839,0,0
95840,0,0
95841,0,0
95842,1,0
95843,0,0
95844,0,0
95845,0,0
95846,0,0
95847,0,0
95848,0,0
95849,0,0
95850,0,0
95851,0,0
95852,0,0
95853,0,0
95854,0,0
95855,0,0
